0,1,2
33,8,0.0
33,9,0.0
33,10,0.0
33,11,0.0
33,12,189.0
33,13,188.0
33,14,188.0
33,15,0.0
33,16,182.0
33,17,0.0
33,18,0.0
33,19,0.0
33,20,0.0
33,21,0.0
33,22,0.0
33,23,0.0
33,24,0.0
34,0,0.0
34,1,141.0
34,2,0.0
34,3,0.0
34,4,0.0
34,5,0.0
34,6,155.0
34,7,154.0
34,8,0.0
34,9,0.0
34,10,162.0
34,11,0.0
34,12,0.0
34,13,0.0
34,14,0.0
34,15,0.0
34,16,168.0
34,17,0.0
34,18,0.0
34,19,0.0
34,20,170.0
34,21,169.0
34,22,172.0
34,23,0.0
34,24,0.0
